Plataform,Institution,Title,Level,Price,Language,Rating,n_Students,Type,Subject,Certificate
EDX,The Smithsonian Institution,Smithsonian’s Objects That Define America,Introductory,0,English,0.0,9071,Self-paced on your time,Humanities,50
EDX,Harvard University,Creating Modern China: The Republican Period to the Present,Introductory,0,English,0.0,43045,Self-paced on your time,History,139
EDX,Université catholique de Louvain,Discover Political Science,Intermediate,0,English,0.0,6573,Instructor-led on a course schedule,Social Sciences,50
EDX,"University of California, Berkeley",Data Science: Inferential Thinking through Simulations,Introductory,0,English,0.0,17505,Self-paced on your time,Computer Science,199
EDX,University of Adelaide,Programming for Data Science,Introductory,0,English,0.0,41268,Self-paced on your time,Computer Science,199
EDX,The International Monetary Fund,Public Sector Debt Statistics,Intermediate,0,English,0.0,0,Self-paced on your time,Economics & Finance,25
EDX,Chalmers University of Technology,Sensor Fusion and Non-linear Filtering for Automotive Systems,Advanced,0,English,0.0,9709,Instructor-led on a course schedule,Engineering,299
EDX,Universitat Politècnica de Valencia,Creación musical con Soundcool: Introducción,Introductory,0,Español,0.0,0,Self-paced on your time,Music,30
EDX,Harvard University,First Nights - Berlioz’s Symphonie Fantastique and Program Music in the 19th Century,Introductory,0,English,0.0,8222,Self-paced on your time,Humanities,49
EDX,Delft University of Technology,The Quantum Internet and Quantum Computers: How Will They Change the World?,Introductory,0,English,0.0,15014,Self-paced on your time,Science,50
EDX,Wits University,Research Methods: An Engineering Approach,Introductory,0,English,0.0,20444,Self-paced on your time,Engineering,169
EDX,Universidad Autónoma de Madrid,Idealismo filosófico y cosmovisiones: cómo hacer mundos con ideas,Introductory,0,Español,0.0,15349,Self-paced on your time,Philosophy & Ethics,49
EDX,Babson College,Rise to Leadership: Become a CEO,Intermediate,0,English,0.0,16719,Self-paced on your time,Business & Management,199
EDX,University of Washington,Building a Cybersecurity Toolkit,Introductory,0,English,0.0,23275,Self-paced on your time,Computer Science,199
EDX,Universidad Galileo,Marketing your Android apps,Intermediate,0,English,0.0,0,Self-paced on your time,Engineering,49
EDX,Arm Education,Embedded Systems Essentials with Arm: Getting Started,Intermediate,0,English,0.0,0,Self-paced on your time,Computer Science,149
EDX,Curtin University,Life with Diabetes,Introductory,0,English,0.0,12318,Self-paced on your time,Medicine,139
EDX,University of Adelaide,Human Reproduction,Intermediate,0,English,0.0,5517,Self-paced on your time,Biology & Life Sciences,169
EDX,Columbia University,Enabling Technologies for Data Science and Analytics: The Internet of Things,Introductory,0,English,0.0,71290,Self-paced on your time,Computer Science,99
EDX,Australian National University,Astrophysics: Exploring Exoplanets,Intermediate,0,English,0.0,48539,Self-paced on your time,Physics,50
EDX,Stanford University,Unconventional Reservoir Geomechanics,Introductory,0,English,0.0,0,Self-paced on your time,Energy & Earth Sciences,129
EDX,Queen’s University,Strategic Account Management,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,149
EDX,IBM,PyTorch Basics for Machine Learning,Introductory,0,English,0.0,0,Self-paced on your time,Data Analysis & Statistics,39
EDX,Universidad Galileo,Diseño y Desarrollo de Recursos Multimedia para la Enseñanza Virtual,Intermediate,0,Español,0.0,14266,Self-paced on your time,Humanities,49
EDX,The Linux Foundation,Introduction to Cloud Foundry and Cloud Native Software Architecture,Introductory,0,English,0.0,24444,Self-paced on your time,Computer Science,169
EDX,LOGYCA,Gestión de compras eficientes para tu empresa,Introductory,0,Español,0.0,0,Self-paced on your time,Engineering,25
EDX,Stanford University,Know HBV And HCV,Introductory,0,English,0.0,0,Self-paced on your time,Medicine,50
EDX,University of Baltimore-University System of Maryland,The Supreme Court & American Politics,Introductory,0,English,0.0,6216,Self-paced on your time,Law,29
EDX,Queen’s University,Sales Enablement & Analytics,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,149
EDX,Inter-American Development Bank,Inversión Extranjera como Motor del Desarrollo para América Latina y el Caribe,Intermediate,0,Español,0.0,16423,Self-paced on your time,Business & Management,25
EDX,Tecnológico de Monterrey,Liderazgo en la empresa familiar,Intermediate,0,Español,0.0,10969,Self-paced on your time,Business & Management,49
EDX,Università degli Studi di Napoli Federico II,Comparative Political Systems,Introductory,0,English,0.0,6934,Self-paced on your time,Social Sciences,59
EDX,Universidad Autónoma de Madrid,Introducción al Derecho en la vida cotidiana,Introductory,0,Español,0.0,0,Self-paced on your time,Law,49
EDX,University System of Maryland-University of Maryland Global Campus,Cloud Computing for Enterprises,Intermediate,0,English,0.0,27241,Instructor-led on a course schedule,Computer Science,299
EDX,The University of Michigan,Diversity and Social Justice in Social Work,Advanced,0,English,0.0,11055,Self-paced on your time,Social Sciences,199
EDX,The University of Michigan,Public Library Marketing and Public Relations,Introductory,0,English,0.0,7525,Self-paced on your time,Humanities,49
EDX,Doane University,"Healthcare Finance, Economics and Risk",Intermediate,0,English,0.0,8006,Self-paced on your time,Economics & Finance,199
EDX,Universitat Politècnica de Valencia,Reacciones Químicas y Cálculos Estequiométricos,Introductory,0,Español,0.0,8907,Self-paced on your time,Chemistry,49
EDX,Columbia University,Seeking Women’s Rights: Colonial Period to the Civil War,Intermediate,0,English,0.0,5157,Self-paced on your time,History,50
EDX,edX,VideoX: Creating Video for the edX Platform,Introductory,0,English,0.0,12159,Self-paced on your time,Education & Teacher Training,99
EDX,Pontificia Universidad Javeriana,Comisión de la Verdad Colombia,Introductory,0,Español,0.0,0,Self-paced on your time,History,29
EDX,University of Adelaide,MathTrackX: Probability,Introductory,0,English,0.0,0,Self-paced on your time,Math,79
EDX,IsraelX,Health Informatics for better and safer healthcare,Introductory,0,English,0.0,0,Self-paced on your time,Health & Safety,49
EDX,Georgetown University,Sign Language Science: Factors Contributing to Natural Change,Introductory,0,English,0.0,0,Self-paced on your time,Language,99
EDX,NYIF,Accounting System Structure and Information Management,Introductory,0,English,0.0,0,Self-paced on your time,Economics & Finance,50
EDX,SDG Academy,Sustainable Development: The Post-Capitalist Order,Introductory,0,English,0.0,7031,Self-paced on your time,Economics & Finance,49
EDX,Doane University,"Health Law, Policy, and Advocacy",Intermediate,0,English,0.0,6358,Self-paced on your time,Law,199
EDX,Stanford University,Introduction to Haptics,Introductory,0,English,0.0,0,Self-paced on your time,Engineering,129
EDX,LOGYCA,Gestión de inventario y portafolio,Introductory,0,Español,0.0,0,Self-paced on your time,Engineering,25
EDX,Delft University of Technology,Understanding Nuclear Energy,Intermediate,0,English,0.0,16015,Self-paced on your time,Engineering,50
EDX,Catalyst,Cómo Convertirse en un Líder Exitoso (Entrenamiento de Liderazgo Inclusivo),Introductory,0,Español,0.0,11431,Self-paced on your time,Business & Management,50
EDX,Delft University of Technology,Decision Making Under Uncertainty: Introduction to Structured Expert Judgment,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,50
EDX,Davidson Next,AP® Calculus BC,Introductory,0,English,0.0,8542,Self-paced on your time,Math,49
EDX,The University of Texas at Austin,Advanced Linear Algebra: Foundations to Frontiers,Advanced,0,English,0.0,0,Self-paced on your time,Computer Science,49
EDX,University of Adelaide,Entrepreneurial Opportunities,Introductory,0,English,0.0,27182,Self-paced on your time,Business & Management,50
EDX,Inter-American Development Bank,Agua en América Latina: Abundancia en medio de la escasez mundial,Introductory,0,Español,0.0,38581,Self-paced on your time,Environmental Studies,25
EDX,Università degli Studi di Napoli Federico II,Understanding Political Concepts,Introductory,0,English,0.0,7421,Self-paced on your time,Social Sciences,59
EDX,University of British Columbia,How to Code: Complex Data,Introductory,0,English,0.0,34190,Self-paced on your time,Computer Science,125
EDX,The University of Queensland,Hypersonics – from Shock Waves to Scramjets,Advanced,0,English,0.0,19043,Self-paced on your time,Engineering,99
EDX,École polytechnique fédérale de Lausanne,Micro and Nanofabrication (MEMS),Advanced,0,English,0.0,16094,Self-paced on your time,Engineering,199
EDX,Ural Federal University,Scientific Methods and Research,Intermediate,0,English,0.0,7501,Self-paced on your time,Science,49
EDX,Babson College,Customer Centric Marketing for Entrepreneurs,Intermediate,0,English,0.0,14003,Self-paced on your time,Business & Management,149
EDX,Arizona State University,Dog Behavior: Problems and Solutions,Intermediate,0,English,0.0,16467,Self-paced on your time,Social Sciences,169
EDX,Curtin University,The Business of Mining,Introductory,0,English,0.0,20406,Self-paced on your time,Business & Management,139
EDX,The University of Michigan,"Social Work Practice in Community Organization, Management and Policy/Evaluation",Advanced,0,English,0.0,9522,Self-paced on your time,Social Sciences,199
EDX,Georgetown University,The Business of Aging in the Longevity Economy,Introductory,0,English,0.0,0,Self-paced on your time,Social Sciences,139
EDX,The University of Queensland,Understanding the Australian Health Care System,Introductory,0,English,0.0,8343,Self-paced on your time,Medicine,59
EDX,SDG Academy,Age of Sustainable Development,Intermediate,0,English,0.0,10019,Self-paced on your time,Social Sciences,49
EDX,University of Washington,Internationalization: Creating Digital Content for the World,Advanced,0,English,0.0,0,Self-paced on your time,Computer Science,199
EDX,Chalmers University of Technology,Multi-Object Tracking for Automotive Systems,Advanced,0,English,0.0,8581,Instructor-led on a course schedule,Engineering,249
EDX,Wageningen University & Research,Economics and Policies in a Biobased Economy,Advanced,0,English,0.0,0,Self-paced on your time,Energy & Earth Sciences,149
EDX,Doane University,Strategic Leadership in Healthcare,Intermediate,0,English,0.0,6237,Self-paced on your time,Business & Management,199
EDX,Georgetown University,Terrorism and Counterterrorism: An Introduction,Introductory,0,English,0.0,14128,Self-paced on your time,Humanities,49
EDX,Tsinghua University,Exploring Psychology's Core Concepts|走进心理学,Introductory,0,English,0.0,5741,Self-paced on your time,Social Sciences,139
EDX,"The University of California, San Diego",Creating Virtual Reality (VR) Apps,Intermediate,0,English,0.0,22349,Self-paced on your time,Computer Science,99
EDX,Universidad Galileo,Análisis Multivariable en SPSS,Introductory,0,Español,0.0,0,Self-paced on your time,Data Analysis & Statistics,49
EDX,Waseda University,Steps in Japanese for Beginners2 Part1,Introductory,0,English,0.0,0,Self-paced on your time,Language,99
EDX,Universidad Autónoma de Madrid,"Competencias para buscar, mantener y promocionar en un empleo",Introductory,0,Español,0.0,0,Self-paced on your time,Social Sciences,49
EDX,Universitat Politècnica de Valencia,Dynamics and Control,Introductory,0,English,0.0,27763,Self-paced on your time,Engineering,50
EDX,University of Washington,Finding Your Cybersecurity Career Path,Introductory,0,English,0.0,19283,Self-paced on your time,Computer Science,199
EDX,Universidad Carlos III de Madrid,Introducción a la caligrafía y paleografía en archivos hispanos medievales y modernos,Introductory,0,Español,0.0,12674,Self-paced on your time,Humanities,29
EDX,Massachusetts Institute of Technology,Mechanics: Rotational Dynamics,Intermediate,0,English,0.0,13183,Self-paced on your time,Physics,49
EDX,Doane University,Applying Health Coaching in Patient Care,Introductory,0,English,0.0,0,Self-paced on your time,Medicine,199
EDX,Stanford University,Databases: Modeling and Theory,Introductory,0,English,0.0,0,Self-paced on your time,Computer Science,50
EDX,The Islamic Research and Training Institute,"Islamic Banking: Principles, Practice and Risk Management",Introductory,0,English,0.0,0,Self-paced on your time,Economics & Finance,49
EDX,Tecnológico de Monterrey,Liderazgo orientado al florecimiento humano,Introductory,0,Español,0.0,7911,Self-paced on your time,Business & Management,149
EDX,University of British Columbia,Software Construction: Object-Oriented Design,Intermediate,0,English,0.0,23100,Self-paced on your time,Computer Science,125
EDX,The Linux Foundation,"Introduction to Hyperledger Sovereign Identity Blockchain Solutions: Indy, Aries & Ursa",Introductory,0,English,0.0,0,Self-paced on your time,Computer Science,199
EDX,Université catholique de Louvain,Fondements de l’économie sociale et solidaire,Intermediate,0,Français,0.0,0,Instructor-led on a course schedule,Social Sciences,50
EDX,Columbia University,The Civil War and Reconstruction - 1861 - 1865: A New Birth of Freedom,Introductory,0,English,0.0,17941,Self-paced on your time,History,50
EDX,RWTH Aachen University,Innovation Strategies for Electric Mobility: The StreetScooter Case,Intermediate,0,English,0.0,0,Self-paced on your time,Business & Management,99
EDX,Massachusetts Institute of Technology,Sustainable Energy,Advanced,0,English,0.0,0,Instructor-led on a course schedule,Energy & Earth Sciences,149
EDX,The University of Michigan,Designing and Leading Learning Systems,Advanced,0,English,0.0,11895,Self-paced on your time,Education & Teacher Training,199
EDX,Georgetown University,How the U.S. Government Works & How to Get Involved,Introductory,0,English,0.0,5930,Self-paced on your time,Social Sciences,49
EDX,The University of Michigan,Inspiring and Motivating Arts and Culture Teams,Introductory,0,English,0.0,10817,Self-paced on your time,Business & Management,49
EDX,The University of Queensland,Principles of Microeconomics: An Economist Way of Thinking,Intermediate,0,English,0.0,0,Self-paced on your time,Economics & Finance,149
EDX,The Hong Kong University of Science and Technology,A System View of Communications: From Signals to Packets (Part 1),Introductory,0,English,0.0,34261,Self-paced on your time,Computer Science,60
EDX,Harvard University,"Invasions, Rebellions, and the Fall of Imperial China",Introductory,0,English,0.0,41537,Self-paced on your time,History,139
EDX,"University of California, Berkeley",AP® English Literature & Composition – Part 3: Plays,Introductory,0,English,0.0,6443,Self-paced on your time,Humanities,49
EDX,Universitat Politècnica de Valencia,Cómo implantar grupos de mejora de procesos,Introductory,0,Español,0.0,28100,Self-paced on your time,Business & Management,150
EDX,Rice University,Proteins: Biology's Workforce,Intermediate,0,English,0.0,25893,Self-paced on your time,Biology & Life Sciences,169
EDX,Universidad Nacional de Córdoba,Introducción a los ritmos y relojes biológicos,Introductory,0,Español,0.0,6149,Self-paced on your time,Science,50
EDX,The Georgia Institute of Technology,Linear Algebra I: Linear Equations,Intermediate,0,English,0.0,0,Self-paced on your time,Math,199
EDX,École polytechnique fédérale de Lausanne,"Fundamentals of Biomedical Imaging: Ultrasounds, X-ray, positron emission tomography (PET) and applications",Advanced,0,English,0.0,10205,Self-paced on your time,Engineering,169
EDX,Universitat Politècnica de Valencia,Fundamentos de Electromagnetismo para Ingeniería,Introductory,0,Español,0.0,15040,Self-paced on your time,Physics,49
EDX,SDG Academy,Sustainable Food Systems: A Mediterranean Perspective,Intermediate,0,English,0.0,6480,Self-paced on your time,Food & Nutrition,49
EDX,Western Governors University,Scripting and Programming Foundations,Introductory,0,English,0.0,0,Self-paced on your time,Computer Science,299
EDX,IBM,Using GPUs to Scale and Speed-up Deep Learning,Intermediate,0,English,0.0,9294,Self-paced on your time,Data Analysis & Statistics,99
EDX,edX,StudioX: Creating a Course with edX Studio,Introductory,0,English,0.0,20355,Self-paced on your time,Education & Teacher Training,99
EDX,Rolls-Royce,The Power of Data,Introductory,0,English,0.0,0,Self-paced on your time,Data Analysis & Statistics,49
EDX,Universidad Nacional de Córdoba,Introducción a las ondas gravitacionales,Introductory,0,Español,0.0,8657,Self-paced on your time,Science,50
EDX,University of Maryland Global Campus-University System of Maryland,Drones and Autonomous Systems 2: Applications in Emergency Management,Intermediate,0,English,0.0,0,Self-paced on your time,Science,149
EDX,University of Adelaide,MathTrackX: Differential Calculus,Introductory,0,English,0.0,0,Self-paced on your time,Math,79
EDX,Harvard University,Global China: From the Mongols to the Ming,Introductory,0,English,0.0,41902,Self-paced on your time,History,139
EDX,Inter-American Development Bank,Leaders in Citizen Security and Justice Management for the Caribbean,Intermediate,0,English,0.0,0,Self-paced on your time,Social Sciences,25
EDX,Tsinghua University,Pattern Studying and Making | 图案审美与创作,Introductory,0,中文,0.0,0,Self-paced on your time,Art & Culture,139
EDX,École polytechnique fédérale de Lausanne,Computational Neuroscience: Neuronal Dynamics of Cognition,Advanced,0,English,0.0,11246,Self-paced on your time,Biology & Life Sciences,139
EDX,SDG Academy,Cities and the Challenge of Sustainable Development,Introductory,0,English,0.0,8775,Self-paced on your time,Environmental Studies,25
EDX,University of Adelaide,MathTrackX: Special Functions,Introductory,0,English,0.0,0,Self-paced on your time,Math,79
