Plataform,Title,Level,Price,Language,Rating,is_paid,n_Students,num_reviews,num_lectures,Subject,Ventas
Udemy,Angular 2 + Rails 5 Bootcamp,Intermediate Level,150,English,0.0,True,1967,372,60,Web Development,295050
Udemy,Javascript - From Beginner to Pro-Build real world JS apps,Beginner Level,195,English,0.0,True,28694,688,77,Web Development,5595330
Udemy,Redux in Angular (2 and 4+),Intermediate Level,70,English,0.0,True,909,16,13,Web Development,63630
Udemy,The complete JavaScript developer: MEAN stack zero-to-hero,All Levels,75,English,0.0,True,4820,983,53,Web Development,361500
Udemy,Running a Web Development Business: The Complete Guide,All Levels,150,English,0.0,True,24575,525,98,Web Development,3686250
Udemy,Projects In JavaScript & JQuery,All Levels,60,English,0.0,True,9109,620,50,Web Development,546540
Udemy,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,All Levels,50,English,0.0,True,18818,407,80,Web Development,940900
Udemy,"Full stack Universal React with Redux, Node js and MongoDB",Intermediate Level,195,English,0.0,True,1121,174,62,Web Development,218595
Udemy,Creating an MP3 Player with HTML5,All Levels,20,English,0.0,True,14551,169,14,Web Development,291020
Udemy,Be a Bootstrap Developer from scratch,Beginner Level,100,English,0.0,True,5800,185,32,Web Development,580000
Udemy,Create Your First Wordpress Site in Under an Hour,Beginner Level,20,English,0.0,True,4867,128,12,Web Development,97340
Udemy,Learn Coding as RF or Telecom Engineer - Build Real Program,Beginner Level,25,English,0.0,True,1006,4,8,Web Development,25150
Udemy,Creating FaceBook Design Using Bootstrap - Handson Project,All Levels,80,English,0.0,True,4616,20,19,Web Development,369280
Udemy,Building HTML5 Canvas projects from scratch,Beginner Level,100,English,0.0,True,8968,35,25,Web Development,896800
Udemy,Learn How To Become a Web Developer From Scratch,Beginner Level,200,English,0.0,True,7062,72,172,Web Development,1412400
Udemy,"Earn Big Profits With Web Development, Simple and Easy!",Beginner Level,90,English,0.0,True,3073,27,13,Web Development,276570
Udemy,BDD with Ruby on Rails using RSpec 3 and Capybara,All Levels,175,English,0.0,True,2706,179,103,Web Development,473550
Udemy,Learn By Example: jQuery,All Levels,50,English,0.0,True,1702,49,78,Web Development,85100
Udemy,Professional Python Web Development Using Flask,Beginner Level,120,English,0.0,True,3420,489,102,Web Development,410400
Udemy,JavaScript HTML CSS Project make a Quiz Tutorial,All Levels,95,English,0.0,True,7130,39,24,Web Development,677350
Udemy,Voiceover Audio Secrets - Your Way to Top Audio Quality,Beginner Level,195,English,0.0,True,918,8,39,Web Development,179010
Udemy,jQuery UI In Depth,All Levels,25,English,0.0,True,1520,21,52,Web Development,38000
Udemy,Codeless Website Development with Adobe Muse,All Levels,50,English,0.0,True,461,67,46,Web Development,23050
Udemy,Learn To Build A Google Map App Using Angular 2,Beginner Level,30,English,0.0,True,116,12,7,Web Development,3480
Udemy,Learn Reactivex From Ground Up,Intermediate Level,40,English,0.0,True,207,32,32,Web Development,8280
Udemy,Learn HTML in 59 Minutes - Your intro to front-end dev,Beginner Level,35,English,0.0,True,333,15,14,Web Development,11655
Udemy,WordPress Theme Customization 101 (for beginners),Beginner Level,40,English,0.0,True,305,40,9,Web Development,12200
Udemy,Supercharging Development With Atom Text Editor,All Levels,20,English,0.0,True,644,42,28,Web Development,12880
Udemy,Master WCF 4.0 From Scratch Using C#,All Levels,50,English,0.0,True,415,67,53,Web Development,20750
Udemy,Drupal 7 for Beginners,All Levels,35,English,0.0,True,926,102,37,Web Development,32410
Udemy,Critical Web Dev Skills & Tools for the Non-Tech Hustler,All Levels,0,English,0.0,False,3118,8,33,Web Development,0
Udemy,Install WordPress on Computer using XAMPP,Beginner Level,0,English,0.0,False,4290,150,15,Web Development,0
Udemy,Java Web Services Part 2,Intermediate Level,20,English,0.0,True,959,51,74,Web Development,19180
Udemy,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,All Levels,195,English,0.0,True,55332,1225,144,Web Development,10789740
Udemy,Learn To Create WordPress Themes By Building 10 Projects,All Levels,60,English,0.0,True,2273,384,91,Web Development,136380
Udemy,The Complete NodeJS Course: Build a Full Business Rating App,All Levels,195,English,0.0,True,17784,260,61,Web Development,3467880
Udemy,Master the MEAN Stack - Learn By Example,Intermediate Level,195,English,0.0,True,25799,382,42,Web Development,5030805
Udemy,First Web Application with Spring Boot,Beginner Level,40,English,0.0,True,2865,95,32,Web Development,114600
Udemy,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,Beginner Level,200,English,0.0,True,346,28,74,Web Development,69200
Udemy,Backbone Tutorial: Learn Backbonejs from Scratch,All Levels,90,English,0.0,True,4957,634,60,Web Development,446130
Udemy,AngularJS Custom Directives with Dan Wahlin,All Levels,75,English,0.0,True,4128,434,61,Web Development,309600
Udemy,Angular 2+ with Typescript - Essential Training,Beginner Level,195,English,0.0,True,29348,780,66,Web Development,5722860
Udemy,Learn Angular 2 from Beginner to Advanced,Beginner Level,195,English,0.0,True,32696,526,67,Web Development,6375720
Udemy,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,Beginner Level,30,English,0.0,True,3503,123,41,Web Development,105090
Udemy,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,All Levels,195,English,0.0,True,2354,16,45,Web Development,459030
Udemy,Learning Docker and Kubernetes by Lab,All Levels,30,English,0.0,True,586,54,56,Web Development,17580
Udemy,Projects in ExpressJS - Learn ExpressJs building 10 projects,All Levels,50,English,0.0,True,1949,149,102,Web Development,97450
Udemy,PHP For Beginners : Learn PHP From Scratch!,All Levels,100,English,0.0,True,1825,17,58,Web Development,182500
Udemy,Bootstrap 4.0 New Features: Build Responsive Website,All Levels,40,English,0.0,True,2296,28,14,Web Development,91840
Udemy,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,All Levels,30,English,0.0,True,550,97,70,Web Development,16500
Udemy,Professional RESTful API Design using Python Flask,Intermediate Level,120,English,0.0,True,578,25,36,Web Development,69360
Udemy,HTML5 APIs For JavaScript - A Course For Web Developers ,All Levels,50,English,0.0,True,7706,62,45,Web Development,385300
Udemy,Learn Python Django - A Hands-On Course,Beginner Level,50,English,0.0,True,1339,21,18,Web Development,66950
Udemy,Comprehensive JavaScript Programming,All Levels,20,English,0.0,True,6760,84,27,Web Development,135200
Udemy,Security for your WordPress site,Beginner Level,85,English,0.0,True,1096,8,7,Web Development,93160
Udemy,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,All Levels,50,English,0.0,True,7407,172,147,Web Development,370350
Udemy,Accelerated ES6 JavaScript Training,Intermediate Level,110,English,0.0,True,5811,850,114,Web Development,639210
Udemy,AWS Serverless APIs & Apps - A Complete Introduction,All Levels,145,English,0.0,True,2145,166,136,Web Development,311025
Udemy,Python and Django Full Stack Web Developer Bootcamp,All Levels,200,English,0.0,True,11832,1883,191,Web Development,2366400
Udemy,The Complete Elixir and Phoenix Bootcamp,All Levels,50,English,0.0,True,5279,1375,123,Web Development,263950
Udemy,Build a Real-world App with ASP.NET Core and Angular 2 (4+),Intermediate Level,190,English,0.0,True,5332,828,160,Web Development,1013080
Udemy,REST APIs with Flask and Python,Intermediate Level,110,English,0.0,True,5151,737,115,Web Development,566610
Udemy,Angular 4 (formerly Angular 2) - The Complete Guide,All Levels,190,English,0.0,True,73783,19649,329,Web Development,14018770
Udemy,Build Websites from Scratch with HTML & CSS,Beginner Level,145,English,0.0,True,51257,1955,77,Web Development,7432265
Udemy,PHP for Beginners -Become a PHP Master - Project Included,All Levels,200,English,0.0,True,28880,4316,286,Web Development,5776000
Udemy,The Professional Ruby on Rails Developer,All Levels,100,English,0.0,True,17334,676,96,Web Development,1733400
Udemy,The Complete Ruby on Rails Developer Course,All Levels,195,English,0.0,True,33677,3809,283,Web Development,6567015
Udemy,Docker Technologies for DevOps and Developers,All Levels,30,English,0.0,True,19210,3137,44,Web Development,576300
Udemy,JavaScript programming: JavaScript for beginners,Beginner Level,55,English,0.0,True,2215,223,74,Web Development,121825
Udemy,JSON in Action: Build JSON-Based Applications,All Levels,50,English,0.0,True,1322,171,37,Web Development,66100
Udemy,Learn Ruby Programming The Easy Way,All Levels,35,English,0.0,True,3485,22,19,Web Development,121975
Udemy,Learn OAuth 2.0 - Get started as an API Security Expert,All Levels,95,English,0.0,True,2185,283,45,Web Development,207575
Udemy,AngularJS For .Net Developers From Scratch,Intermediate Level,50,English,0.0,True,2494,303,40,Web Development,124700
Udemy,"Jekyll: make fast, secure static sites and blogs with Jekyll",Beginner Level,45,English,0.0,True,2091,86,29,Web Development,94095
Udemy,HTML and CSS BootCamp for Beginners,Beginner Level,30,English,0.0,True,1777,35,48,Web Development,53310
Udemy,Hosting Django: Amazon Web Services (AWS) Fundamentals,All Levels,45,English,0.0,True,2573,103,46,Web Development,115785
Udemy,Angular Advanced MasterClass & FREE E-Book,Intermediate Level,150,English,0.0,True,228,9,72,Web Development,34200
Udemy,Learn Responsive Web Development from Scratch,All Levels,0,English,0.0,False,59639,2692,24,Web Development,0
Udemy,Build WordPress Plugin to extend Beaver Builder,Intermediate Level,50,English,0.0,True,1705,26,17,Web Development,85250
Udemy,Coding Made Easy: A Beginners Guide To JavaScript,Beginner Level,40,English,0.0,True,1950,33,16,Web Development,78000
Udemy,The Complete Developers Guide to MongoDB,All Levels,150,English,0.0,True,10945,1286,129,Web Development,1641750
Udemy,Electron for Desktop Apps: The Complete Developer's Guide,Beginner Level,50,English,0.0,True,2606,241,77,Web Development,130300
Udemy,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),All Levels,190,English,0.0,True,17671,4675,329,Web Development,3357490
Udemy,"React JS, Angular & Vue JS - Quickstart & Comparison",Beginner Level,160,English,0.0,True,2273,288,142,Web Development,363680
Udemy,The Complete JavaScript Course: Build a Real-World Project,All Levels,195,English,0.0,True,27801,4340,113,Web Development,5421195
Udemy,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,All Levels,150,English,0.0,True,17297,3166,111,Web Development,2594550
Udemy,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,All Levels,150,English,0.0,True,40070,8341,194,Web Development,6010500
Udemy,Meteor and React for Realtime Apps,All Levels,140,English,0.0,True,6527,1384,111,Web Development,913780
Udemy,The Web Developer Bootcamp,All Levels,200,English,0.0,True,121584,27445,342,Web Development,24316800
Udemy,AngularJS JumpStart with Dan Wahlin,All Levels,75,English,0.0,True,17802,2144,113,Web Development,1335150
Udemy,The Complete Web Developer Course 2.0,All Levels,200,English,0.0,True,114512,22412,304,Web Development,22902400
Udemy,Ultimate Web Designer & Developer Course: Build 23 Projects!,All Levels,200,English,0.0,True,33788,4434,246,Web Development,6757600
Udemy,ExpressJS Fundamentals,Beginner Level,0,English,0.0,False,21245,914,9,Web Development,0
Udemy,REST WCF Service in ASP.NET,All Levels,0,English,0.0,False,7905,561,5,Web Development,0
Udemy,Projects in Node.js - Learn by Example,All Levels,195,English,0.0,True,869,99,38,Web Development,169455
Udemy,Building Data Visualizations with D3 and Angular 2,Beginner Level,125,English,0.0,True,293,30,31,Web Development,36625
Udemy,Learn Object Oriented PHP By Building a Complete Website,All Levels,0,English,0.0,False,36322,2618,32,Web Development,0
Udemy,Web Programming Course : Asp.Net MVC,All Levels,100,English,0.0,True,2760,76,26,Web Development,276000
Udemy,Learn Spring Framework Practically - Hands On Recipies,All Levels,145,English,0.0,True,522,50,48,Web Development,75690
Udemy,One-stop Ruby on Rails: Build Web Applications from Scratch,All Levels,145,English,0.0,True,1628,162,129,Web Development,236060
Udemy,Learn what's new in PHP 7,Intermediate Level,0,English,0.0,False,12336,271,26,Web Development,0
Udemy,Dive Into Docker: The Docker Course for Developers,Beginner Level,0,English,0.0,False,6437,313,22,Web Development,0
Udemy,"Basic Concepts of Web Development, HTTP and Java Servlets",Beginner Level,35,English,0.0,True,2797,59,10,Web Development,97895
Udemy,The Most Comprehensive Web Development Course,All Levels,200,English,0.0,True,333,22,353,Web Development,66600
Udemy,Learn and Understand AngularJS,All Levels,175,English,0.0,True,59361,11580,55,Web Development,10388175
Udemy,JavaScript: Understanding the Weird Parts,All Levels,175,English,0.0,True,79612,16976,85,Web Development,13932100
Udemy,Webpack 2: The Complete Developer's Guide,All Levels,75,English,0.0,True,8964,1893,56,Web Development,672300
Udemy,Build Responsive Real World Websites with HTML5 and CSS3,All Levels,195,English,0.0,True,43977,7106,77,Web Development,8575515
Udemy,ES6 Javascript: The Complete Developer's Guide,Beginner Level,80,English,0.0,True,13010,2709,68,Web Development,1040800
Udemy,Learn and Understand NodeJS,All Levels,195,English,0.0,True,58208,11123,98,Web Development,11350560
Udemy,Understanding TypeScript,All Levels,110,English,0.0,True,9132,1560,137,Web Development,1004520
Udemy,Advanced React and Redux,Intermediate Level,140,English,0.0,True,21998,3326,119,Web Development,3079720
Udemy,Modern React with Redux,All Levels,180,English,0.0,True,50815,15117,150,Web Development,9146700
Udemy,Angular Styling & Animations (for Angular 2 and Angular 4),Intermediate Level,120,English,0.0,True,4138,307,107,Web Development,496560
Udemy,The Complete ASP.NET MVC 5 Course,All Levels,190,English,0.0,True,20652,6357,138,Web Development,3923880
Udemy,GraphQL with React: The Complete Developers Guide,Intermediate Level,150,English,0.0,True,6412,987,114,Web Development,961800
Udemy,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",All Levels,0,English,0.0,False,2464,17,9,Web Development,0
Udemy,WordPress in under an hour - Create/manage your own website!,All Levels,0,English,0.0,False,6474,86,15,Web Development,0
Udemy,Twitter Bootstrap 2 for Beginners,Beginner Level,20,English,0.0,True,2388,139,12,Web Development,47760
Udemy,Bootstrap Tutorial - Essentials From Basic to Advanced,All Levels,195,English,0.0,True,1494,23,62,Web Development,291330
Udemy,Create an Engaging Website with Twitter Bootstrap 2.x,All Levels,20,English,0.0,True,1463,56,24,Web Development,29260
Udemy,Javascript :basics for beginners,Beginner Level,30,English,0.0,True,1057,22,12,Web Development,31710
Udemy,CSS Tutorial For Beginners: Style Your Wordpress Templates,Beginner Level,35,English,0.0,True,1049,22,47,Web Development,36715
Udemy,HTML5 And CSS3 - Build Modern Responsive Websites,All Levels,175,English,0.0,True,109,17,69,Web Development,19075
